State,Year,e_price,CO2_annual,Fuels_ratio,coal_ratio,natural_gas_ratio,crude_oil_ratio,state_code,cdd,hdd,Description,cdd_hdd_sum,CO2_log
IN,2012,8.29,399092408,0.8113757983443728,0.7898350677362841,0.0085207679389867,0.0130199626691019,12,95.08333333333331,402.6666666666667,Indiana,497.75,19.804703547036723
MI,2012,10.98,271506380,0.2810777062873557,0.0,0.212961926489067,0.0681157797982887,20,64.41666666666667,481.1666666666667,Michigan,545.5833333333334,19.419496196141356
OH,2012,9.12,382091616,0.7039179329334434,0.5953376041830841,0.0810333478579309,0.0275469808924283,33,80.25,415.4166666666667,Ohio,495.6666666666667,19.761170970276375
WI,2012,10.28,164785712,0.0,0.0,0.0,0.0,47,62.083333333333336,537.5833333333334,Wisconsin,599.6666666666667,18.920156472651943
IA,2012,7.71,165067940,0.0,0.0,0.0,0.0,13,89.16666666666667,477.3333333333333,Iowa,566.5,18.921867704691724
KS,2012,9.33,126771376,0.746298966016109,0.000491528730361,0.4243425803231421,0.3214648569626058,14,152.08333333333334,331.0833333333333,Kansas,483.1666666666666,18.65789583315907
MN,2012,8.86,113975264,0.0,0.0,0.0,0.0,21,53.083333333333336,615.5833333333334,Minnesota,668.6666666666667,18.55149200035853
MO,2012,8.53,302178744,0.0476457085269581,0.0429100647593453,0.0,0.0047356437676128,23,133.91666666666666,339.9166666666667,Missouri,473.83333333333337,19.526529267804296
NE,2012,8.37,105869944,0.053515096252414,0.0,0.0038314067747653,0.0496836894776487,25,109.25,446.3333333333333,Nebraska,555.5833333333333,18.47772195536882
ND,2012,7.83,123736196,0.9401644281888693,0.172096937942527,0.1086033925277315,0.6594640977186105,32,49.833333333333336,681.0,North Dakota,730.8333333333334,18.633662405716443
SD,2012,8.49,13075596,0.1053069153708749,0.0,0.0634368594782809,0.041870055892594,39,83.83333333333333,547.3333333333334,South Dakota,631.1666666666667,16.386258150050377
DE,2012,11.06,19924208,0.0,0.0,0.0,0.0,7,111.41666666666669,320.8333333333333,Delaware,432.25,16.807446032791567
FL,2012,10.44,444945972,0.0310983371552862,0.0,0.0018539029971825,0.0292444341581036,8,295.75,45.583333333333336,Florida,341.3333333333333,19.91346342152362
GA,2012,9.37,236140248,0.0,0.0,0.0,0.0,9,150.25,195.08333333333331,Georgia,345.33333333333337,19.27993645766713
MD,2012,11.28,82786624,0.2207487695174714,0.2205611897450954,0.000187579772376,0.0,18,109.16666666666669,328.8333333333333,Maryland,438.0,18.231777060411826
NC,2012,9.15,231695308,0.0,0.0,0.0,0.0,31,125.91666666666669,246.25,North Carolina,372.1666666666667,19.26093373887387
SC,2012,9.1,136950220,0.0,0.0,0.0,0.0,38,165.0,182.41666666666663,South Carolina,347.41666666666663,18.735128060097775
VA,2012,9.07,116892756,0.6151865452002545,0.4707138298268159,0.1444231060942137,4.960927922487409e-05,44,102.25,313.4166666666667,Virginia,415.6666666666667,18.576767457028648
WV,2012,8.14,268812296,0.9879408127631012,0.8220094274371634,0.1619214193930476,0.0040099659328901,46,75.33333333333333,377.6666666666667,West Virginia,453.0,19.40952390961466
AL,2012,9.18,276426600,0.53570127100737,0.3381436613824647,0.1592839793213627,0.0382736303035425,1,169.58333333333334,184.08333333333331,Alabama,353.6666666666667,19.437455882564468
KY,2012,7.26,342731088,0.9714857539239864,0.9143084395932028,0.0494452309370044,0.0077320833937793,15,116.5,315.8333333333333,Kentucky,432.3333333333333,19.65245669764149
MS,2012,8.6,97139360,0.601825817612149,0.0779136283149714,0.1667219480830956,0.3571902412140819,22,191.25,163.08333333333334,Mississippi,354.33333333333337,18.3916572064311
TN,2012,9.27,166963828,0.0796200323212578,0.0608102604990505,0.01419734828513,0.0046124235370772,40,129.41666666666666,265.8333333333333,Tennessee,395.25,18.933287748117724
AR,2012,7.62,144935616,0.8132383684184938,0.0014024610930148,0.7859724180400927,0.0258634892853863,3,178.25,229.25,Arkansas,407.5,18.791800174189202
LA,2012,6.9,240728576,0.9262506271406732,0.013969204594686,0.8038164390524613,0.1084649834935258,16,237.25,106.33333333333331,Louisiana,343.5833333333333,19.299180616105428
OK,2012,7.54,196745688,0.9604144823321596,0.0072801408384999,0.7593212701271709,0.1938130713664888,34,195.0,239.0,Oklahoma,434.0,19.097422528884394
TX,2012,8.55,1014757084,0.9390255944874932,0.0408179689714114,0.6012264780561546,0.296981147459927,41,258.0,117.58333333333331,Texas,375.5833333333333,20.737915094688724
AZ,2012,9.81,209398556,0.2723473090984992,0.2716386455605006,0.0002003110713107,0.0005083524666877,2,267.8333333333333,145.83333333333334,Arizona,413.6666666666666,19.159749960483907
CO,2012,9.39,159703108,0.9638497256920392,0.21570705129391,0.6492698481867993,0.0988728262113298,5,41.5,533.0833333333334,Colorado,574.5833333333334,18.888827074486162
ID,2012,6.92,4687740,0.0,0.0,0.0,0.0,10,48.25,541.1666666666666,Idaho,589.4166666666666,15.360461147950128
MT,2012,8.25,64096384,0.876732896995453,0.6542570693475943,0.070182080546757,0.1522937471011017,24,24.166666666666668,667.3333333333334,Montana,691.5,17.975898508443215
NV,2012,8.95,59716772,0.036433659384479,0.0,6.81640025902321e-05,0.0363654953818888,26,196.91666666666663,266.3333333333333,Nevada,463.25,17.905123476930584
NM,2012,8.83,116650204,0.9837688272295784,0.1770968584086696,0.5918455349987639,0.2148264338221446,29,96.16666666666669,342.6666666666667,New Mexico,438.83333333333337,18.574690305251444
UT,2012,7.84,129936112,0.9811980083902468,0.3464278811047635,0.4779738126941855,0.1567963145912976,42,53.583333333333336,531.9166666666666,Utah,585.5,18.68255344146677
WY,2012,7.19,189853436,0.9944003536289926,0.7261814056335931,0.2333052700195818,0.0349136779758176,48,37.25,618.0833333333334,Wyoming,655.3333333333334,19.061762942977126
CA,2012,13.53,237476048,0.6138569070427594,0.0,0.1201040148632128,0.4937528921795465,4,84.91666666666667,229.0,California,313.9166666666667,19.2855773258269
OR,2012,8.21,29460756,0.0015763677042918,0.0,0.0015763677042918,0.0,35,17.333333333333332,452.0833333333333,Oregon,469.4166666666666,17.198569630583957
WA,2012,6.94,27959904,0.0,0.0,0.0,0.0,45,13.583333333333334,482.5,Washington,496.0833333333333,17.146282041847595
CT,2013,15.66,34905548,0.0,0.0,0.0,0.0,6,53.66666666666666,494.1666666666667,Connecticut,547.8333333333334,17.36815634301988
ME,2013,11.86,14701624,0.0,0.0,0.0,0.0,17,21.83333333333333,645.1666666666666,Maine,667.0,16.503468521837394
MA,2013,14.51,58940112,0.0,0.0,0.0,0.0,19,49.0,514.0,Massachusetts,563.0,17.892032435509545
NH,2013,14.3,13789816,0.0,0.0,0.0,0.0,27,29.08333333333333,622.5,New Hampshire,651.5833333333334,16.43944090667829
RI,2013,13.72,11351200,0.0,0.0,0.0,0.0,37,52.75,485.5833333333333,Rhode Island,538.3333333333333,16.24483402317524
VT,2013,14.61,58528,0.0,0.0,0.0,0.0,43,21.58333333333333,669.1666666666666,Vermont,690.75,10.977260551190593
NJ,2013,13.69,63155384,0.0,0.0,0.0,0.0,28,70.16666666666667,438.25,New Jersey,508.4166666666667,17.961108660450407
NY,2013,15.44,133825588,0.0301263007006036,0.0,0.0276995074398417,0.0024267932607619,30,51.833333333333336,506.75,New York,558.5833333333334,18.712047928031936
PA,2013,9.81,434916188,0.8262144260640643,0.2343370193202119,0.5866517834009112,0.0052256233429411,36,56.0,486.0,Pennsylvania,542.0,19.890663899225096
IL,2013,8.26,391248432,0.4684338302592185,0.445839861626049,0.0011374742100119,0.0214564944231574,11,67.08333333333333,551.0,Illinois,618.0833333333334,19.784853292142873
IN,2013,8.73,395580724,0.8090083552365231,0.7893727897588698,0.0072005712554482,0.0124349942222051,12,69.33333333333333,496.75,Indiana,566.0833333333334,19.795865430539838
MI,2013,11.21,268770612,0.2627192844130664,0.0,0.194873088747017,0.0678461956660494,20,45.0,584.0833333333334,Michigan,629.0833333333334,19.409368830279128
OH,2013,9.2,409862800,0.7202722876357618,0.52864520150891,0.1513745189680077,0.0402525671588439,33,59.833333333333336,491.9166666666667,Ohio,551.75,19.831333027513786
WI,2013,10.51,190744304,0.0,0.0,0.0,0.0,47,38.66666666666666,682.4166666666666,Wisconsin,721.0833333333333,19.066444366608284
IA,2013,8.07,156699292,0.0,0.0,0.0,0.0,13,66.66666666666667,617.25,Iowa,683.9166666666666,18.869839189128424
KS,2013,9.72,132501404,0.7215482625858012,0.0006574853676084,0.3906812083146985,0.3302095689034943,14,114.58333333333331,448.75,Kansas,563.3333333333334,18.702103799560827
MN,2013,9.41,117021528,0.0,0.0,0.0,0.0,21,37.75,781.0,Minnesota,818.75,18.577868475836105
MO,2013,9.04,313377836,0.0494026819148833,0.043804930641792,4.331879747018223e-05,0.0055544324756211,23,95.41666666666669,455.0833333333333,Missouri,550.5,19.562920164262174
NE,2013,8.74,112171608,0.0472563798154945,0.0,0.00291080783767,0.0443455719778244,25,83.83333333333333,559.8333333333334,Nebraska,643.6666666666667,18.535540470902447
ND,2013,8.2,121096140,0.9522317210691535,0.1407603395202828,0.1212973545457316,0.6901740270031392,32,39.0,837.0833333333334,North Dakota,876.0833333333334,18.61209533353142
SD,2013,8.86,12911088,0.116431682228737,0.0,0.0709740556845334,0.0454576265442036,39,57.91666666666666,690.4166666666666,South Dakota,748.3333333333333,16.373597035027053
DE,2013,10.9,18886976,0.0,0.0,0.0,0.0,7,91.0,381.5,Delaware,472.5,16.753983141961868
FL,2013,10.22,433722740,0.0246191997710906,0.0,0.0005665506223472,0.0240526491487433,8,300.5,45.5,Florida,346.0,19.887916039988124
GA,2013,9.69,227248572,0.0,0.0,0.0,0.0,9,122.58333333333331,245.66666666666663,Georgia,368.25,19.241555007173737
MD,2013,11.66,75798944,0.1828166912046467,0.1826835810660912,0.0001331101385555,0.0,18,86.83333333333333,392.1666666666667,Maryland,479.0,18.14359491911714
NC,2013,9.24,227758064,0.0,0.0,0.0,0.0,31,106.0,294.5,North Carolina,400.5,19.243794500722306
SC,2013,9.24,115237696,0.0,0.0,0.0,0.0,38,140.5,225.66666666666663,South Carolina,366.1666666666666,18.56250747492277
VA,2013,8.96,138745816,0.5859620328913129,0.4451710742013516,0.1407344310099157,5.652768004553402e-05,44,83.25,369.5,Virginia,452.75,18.748154155181194
WV,2013,7.91,275447424,0.9858373632984644,0.7558558951781353,0.2189417476340826,0.0110397204862462,46,59.25,439.9166666666667,West Virginia,499.1666666666667,19.433907329869765
AL,2013,9.02,267944108,0.5002083115287095,0.3167969317096063,0.1426498441883784,0.0407615356307247,1,143.08333333333334,235.41666666666663,Alabama,378.5,19.406288964486283
KY,2013,7.69,341215496,0.962317022244602,0.9062169229375094,0.0498553367519387,0.0062447625551537,15,89.91666666666667,391.5,Kentucky,481.4166666666667,19.64802478872871
MS,2013,9.11,90533584,0.5713825353575921,0.0894539263099924,0.1463747796538431,0.3355538293937565,22,166.5,216.83333333333331,Mississippi,383.33333333333337,18.321231433754487
TN,2013,9.13,152470992,0.0671524023155114,0.0521302374115654,0.0114636552526137,0.0035585096513321,40,101.25,336.6666666666667,Tennessee,437.9166666666667,18.842484919524864
AR,2013,7.93,149382320,0.8303083447770001,0.000987877985694,0.8026553443302835,0.0266651224610225,3,135.16666666666666,312.25,Arkansas,447.4166666666666,18.822019483633483
LA,2013,8.04,233094852,0.90192327765696,0.0117596085133401,0.7608147695667669,0.1293488995768529,16,210.08333333333331,150.58333333333334,Louisiana,360.6666666666667,19.266956018820025
OK,2013,7.86,185071300,0.9483610379936211,0.0078416029996776,0.7142566063955982,0.2262628285983455,34,149.75,333.3333333333333,Oklahoma,483.0833333333333,19.036251714198418
TX,2013,8.66,1029858376,0.942525075238954,0.0360334256990889,0.5630002520457908,0.3434913974940741,41,228.83333333333331,167.83333333333334,Texas,396.6666666666667,20.75268713070497
AZ,2013,10.14,221368536,0.2774109684442551,0.2766976341643171,0.000125087053828,0.00058824722611,2,255.41666666666663,171.91666666666666,Arizona,427.3333333333333,19.215339454318546
CO,2013,9.88,157549268,0.957850218858096,0.1868295308004457,0.635401409335968,0.1356192787216822,5,30.416666666666668,623.3333333333334,Colorado,653.75,18.875248780012683
ID,2013,7.57,7767012,0.0,0.0,0.0,0.0,10,54.75,598.9166666666666,Idaho,653.6666666666666,15.86539609239866
MT,2013,8.58,67802732,0.8964263003022181,0.681366593908781,0.0613997555841601,0.1536599508092769,24,20.916666666666668,714.0833333333334,Montana,735.0,18.032113047084053
NV,2013,9.03,62761820,0.0283273709571439,0.0,4.380521282032562e-05,0.0282835657443235,26,182.41666666666663,302.5833333333333,Nevada,485.0,17.954857484771285
NM,2013,9.25,114138816,0.9832416959277004,0.1690521114618352,0.5623710919993935,0.2518184924664717,29,86.33333333333333,399.4166666666667,New Mexico,485.75,18.55292594979317
UT,2013,8.15,142794828,0.984689894849403,0.3437319550882196,0.459980395651399,0.1809775441097843,42,50.5,623.8333333333334,Utah,674.3333333333334,18.77691938872646
WY,2013,7.55,202746460,0.99424591980204,0.7322381969328396,0.2221302411817976,0.0398774816874028,48,29.0,709.6666666666666,Wyoming,738.6666666666666,19.127466790881353
CA,2013,14.3,229293388,0.6077502367066954,0.0,0.1213603447360056,0.4863898919706896,4,80.25,226.0,California,306.25,19.250512911825812
OR,2013,8.44,37999180,0.001684611440709,0.0,0.001684611440709,0.0,35,21.416666666666668,451.5833333333333,Oregon,473.0,17.453075138510464
WA,2013,7.09,50170204,0.0,0.0,0.0,0.0,45,18.58333333333333,479.25,Washington,497.8333333333333,17.730931862627173
CT,2014,17.05,33809384,0.0,0.0,0.0,0.0,6,44.083333333333336,517.0833333333334,Connecticut,561.1666666666667,17.336248955056394
ME,2014,12.65,13611640,0.0,0.0,0.0,0.0,17,19.5,662.8333333333334,Maine,682.3333333333334,16.426435867000773
MA,2014,15.35,51668436,0.0,0.0,0.0,0.0,19,37.0,533.1666666666666,Massachusetts,570.1666666666666,17.76035763079035
NH,2014,15.22,13831364,0.0,0.0,0.0,0.0,27,20.666666666666668,649.5833333333334,New Hampshire,670.25,16.44244932495268
RI,2014,15.41,10263848,0.0,0.0,0.0,0.0,37,41.0,501.75,Rhode Island,542.75,16.144138376126644
VT,2014,14.57,55140,0.0,0.0,0.0,0.0,43,15.0,700.25,Vermont,715.25,10.917630684577787
NJ,2014,13.95,73454340,0.0,0.0,0.0,0.0,28,62.66666666666666,469.1666666666667,New Jersey,531.8333333333334,18.112174546653385
NY,2014,16.25,136288372,0.0263068458422507,0.0,0.0239358770632595,0.0023709687789912,30,45.41666666666666,531.5833333333334,New York,577.0,18.73028358121532
PA,2014,10.28,408086732,0.8572135045359823,0.2191396798288122,0.6325166028368635,0.0055572218703064,36,48.25,524.1666666666666,Pennsylvania,572.4166666666666,19.826990288208215
IL,2014,9.36,386496232,0.4924670999510431,0.4715388740220025,0.0007451062304951,0.0201831196985454,11,60.41666666666666,597.0,Illinois,657.4166666666666,19.772632676914473
IN,2014,9.06,418542396,0.7999494111778382,0.7811918867515454,0.0059419832580964,0.0128155411681963,12,62.16666666666666,546.9166666666666,Indiana,609.0833333333333,19.85228874742233
MI,2014,11.03,257055180,0.2356308315082989,0.0,0.1734593557496163,0.0621714757586825,20,36.91666666666666,639.1666666666666,Michigan,676.0833333333333,19.3648013279842
OH,2014,9.73,394601336,0.7833334724522143,0.3479020765740285,0.379230792444689,0.0562006034334967,33,53.583333333333336,537.5,Ohio,591.0833333333334,19.793386537254104
WI,2014,10.57,175039620,0.0,0.0,0.0,0.0,47,33.833333333333336,723.25,Wisconsin,757.0833333333334,18.980522906263175
IA,2014,8.15,157248336,0.0,0.0,0.0,0.0,13,54.66666666666666,645.3333333333334,Iowa,700.0,18.873336871612842
KS,2014,10.16,127174160,0.6925348994990371,0.0016835824441413,0.3628108745262783,0.3280404425286174,14,111.75,444.5,Kansas,556.25,18.661068043579537
MN,2014,9.52,130709964,0.0,0.0,0.0,0.0,21,32.916666666666664,802.25,Minnesota,835.1666666666666,18.68849141134283
MO,2014,9.11,302940376,0.0425799456019098,0.0373861581007139,1.3667861845252469e-05,0.0051801196393506,23,92.16666666666669,475.0,Missouri,567.1666666666666,19.529046565232253
NE,2014,8.84,105392128,0.0420030775220385,0.0,0.0010080738605289,0.0409950036615096,25,69.58333333333333,557.8333333333334,Nebraska,627.4166666666667,18.473198504375308
ND,2014,8.41,121678768,0.95746029736336,0.1197495686934438,0.1343457692622091,0.7033649594077072,32,30.08333333333333,817.6666666666666,North Dakota,847.75,18.616895080946236
SD,2014,9.05,12373664,0.1063818639798488,0.0,0.0643546599496221,0.0420272040302267,39,43.16666666666666,681.5,South Dakota,724.6666666666666,16.331080900995012
DE,2014,11.22,17105660,0.0,0.0,0.0,0.0,7,84.83333333333333,409.25,Delaware,494.0833333333333,16.654919960858454
FL,2014,10.77,452582768,0.0256723739164953,0.0,0.0015990487709875,0.0240733251455078,8,287.0,60.16666666666666,Florida,347.1666666666667,19.930481217084946
GA,2014,10.03,250063812,0.0,0.0,0.0,0.0,9,135.41666666666666,265.9166666666667,Georgia,401.33333333333337,19.33722669125629
MD,2014,12.1,82804700,0.1853084464403857,0.1852242426672547,8.420377313097697e-05,0.0,18,81.08333333333333,423.25,Maryland,504.3333333333333,18.231995381029538
NC,2014,9.33,234312132,0.0,0.0,0.0,0.0,31,115.58333333333331,309.6666666666667,North Carolina,425.25,19.272164681907025
SC,2014,9.67,132331028,0.0,0.0,0.0,0.0,38,155.75,244.83333333333331,South Carolina,400.58333333333337,18.700817129176702
VA,2014,9.17,134935216,0.5411884492864554,0.3991799667438853,0.1419262558852968,8.222665727320163e-05,44,82.83333333333333,392.4166666666667,Virginia,475.25,18.720305339741255
WV,2014,7.65,294422436,0.9881308813740716,0.6782134504970877,0.29569973742568,0.0142176934513039,46,56.25,468.0,West Virginia,524.25,19.50052615115435
AL,2014,9.27,270538148,0.4871770899678039,0.302653106539129,0.1428765506401229,0.0416474327885519,1,152.08333333333334,261.1666666666667,Alabama,413.25,19.415923674033767
KY,2014,8.15,343180156,0.9605602079177906,0.902368134976646,0.0508397422653539,0.0073523306757907,15,92.5,418.0833333333333,Kentucky,510.5833333333333,19.65376610339359
MS,2014,9.6,96149392,0.5800070896845091,0.095520052805926,0.1385813296825532,0.3459057071960297,22,166.0,239.75,Mississippi,405.75,18.381413706526132
TN,2014,9.4,165620872,0.0595130513015153,0.0436000626558866,0.0120692909843802,0.0038436976612485,40,106.0,357.0,Tennessee,463.0,18.925211830620572
AR,2014,7.9,149154400,0.8135802655795343,0.0012810274609953,0.7852938872173527,0.0270053509011863,3,125.91666666666669,331.1666666666667,Arkansas,457.08333333333337,18.82049256899275
LA,2014,8.09,228546036,0.877135285647855,0.012445094655693,0.724204292701511,0.1404858982906509,16,202.25,174.0,Louisiana,376.25,19.247248218465604
OK,2014,8.18,176250420,0.9562471096896756,0.0055308763649041,0.7164316708496485,0.2342845624751228,34,151.16666666666666,329.0833333333333,Oklahoma,480.25,18.987416382632535
TX,2014,8.94,1017950552,0.945740147321679,0.032720420493791,0.5313271720406142,0.3816925547872738,41,223.58333333333331,174.0,Texas,397.58333333333337,20.741057180221134
AZ,2014,10.18,214736320,0.2749180091855025,0.2742313904977669,0.0001724457072884,0.0005141729804471,2,259.75,131.5,Arizona,391.25,19.184921414820536
CO,2014,10.06,153894444,0.958504453762666,0.172697973886167,0.6044147926514061,0.181391687225093,5,21.75,596.25,Colorado,618.0,18.851777496792916
ID,2014,7.93,5966212,0.0,0.0,0.0,0.0,10,45.0,540.9166666666666,Idaho,585.9166666666666,15.601622778122103
MT,2014,8.59,70710564,0.8845062976369654,0.6808000427075189,0.0544047295133064,0.14930152541614,24,15.583333333333334,717.75,Montana,733.3333333333334,18.0741055397896
NV,2014,9.73,64886832,0.0264759322816024,0.0,4.326132725752026e-05,0.0264326709543448,26,188.91666666666663,242.66666666666663,Nevada,431.5833333333333,17.988155264323733
NM,2014,9.65,98849844,0.983740379389848,0.1560030034314906,0.5449555683947314,0.282781807563626,29,82.25,357.75,New Mexico,440.0,18.409112529430946
UT,2014,8.35,140817948,0.9810270142956622,0.3507327038872732,0.4278133917721433,0.2024809186362457,42,42.083333333333336,542.5,Utah,584.5833333333334,18.762978465155314
WY,2014,7.76,189347032,0.994214591838065,0.7352196927001485,0.2118345257856732,0.0471603733522433,48,17.166666666666668,687.0833333333334,Wyoming,704.25,19.059092037512706
CA,2014,15.15,230026260,0.6112037833154015,0.0,0.1138131468702504,0.497390636445151,4,97.75,174.58333333333334,California,272.33333333333337,19.253704034283167
OR,2014,8.68,33478988,0.0024152305466026,0.0,0.0024152305466026,0.0,35,29.83333333333333,395.0,Oregon,424.8333333333333,17.32642857612751
WA,2014,7.13,49937328,0.0,0.0,0.0,0.0,45,22.416666666666668,438.0,Washington,460.4166666666667,17.726279337179456
CT,2015,17.77,36196028,0.0,0.0,0.0,0.0,6,59.583333333333336,494.8333333333333,Connecticut,554.4166666666666,17.404459947019003
ME,2015,12.78,11823100,0.0,0.0,0.0,0.0,17,21.08333333333333,668.5833333333334,Maine,689.6666666666667,16.285565802899644
MA,2015,16.9,53686836,0.0,0.0,0.0,0.0,19,49.16666666666666,522.3333333333334,Massachusetts,571.5,17.79867838976265
NH,2015,16.02,14613728,0.0,0.0,0.0,0.0,27,27.666666666666668,633.25,New Hampshire,660.9166666666666,16.497471918870502
RI,2015,17.01,11494544,0.0,0.0,0.0,0.0,37,53.333333333333336,490.0,Rhode Island,543.3333333333334,16.25738304597108
VT,2015,14.41,44336,0.0,0.0,0.0,0.0,43,21.916666666666668,682.5,Vermont,704.4166666666666,10.69955226710276
NJ,2015,13.74,77708804,0.0,0.0,0.0,0.0,28,83.83333333333333,432.0833333333333,New Jersey,515.9166666666666,18.168479116512362
NY,2015,15.28,130922900,0.0218043995409835,0.0,0.0199774961255121,0.0018269034154713,30,61.083333333333336,505.0,New York,566.0833333333334,18.690119158283792
PA,2015,10.31,363890448,0.860639180827917,0.1708450525931373,0.684377414058353,0.0054167141764267,36,65.83333333333333,475.4166666666667,Pennsylvania,541.25,19.71236341326838
IL,2015,9.4,337099380,0.4882251290454273,0.4671095874833858,0.0008239520243681,0.0202915895376734,11,70.16666666666667,500.3333333333333,Illinois,570.5,19.635888340985748
IN,2015,8.99,356180628,0.7669147236074475,0.7475335502628184,0.0071683000558368,0.0122128732887921,12,73.0,467.0833333333333,Indiana,540.0833333333333,19.69094854216404
MI,2015,10.76,268477108,0.2224054627859445,0.0,0.1673535742425065,0.055051888543438,20,46.833333333333336,559.4166666666666,Michigan,606.25,19.408276209433016
OH,2015,9.98,334889596,0.8341006391955373,0.199910498266203,0.5607269263812343,0.0734632145481,33,66.0,472.8333333333333,Ohio,538.8333333333333,19.629311471292027
WI,2015,10.73,180778800,0.0,0.0,0.0,0.0,47,39.083333333333336,601.1666666666666,Wisconsin,640.25,19.012784742410084
IA,2015,8.35,140171612,0.0,0.0,0.0,0.0,13,63.66666666666666,537.0833333333334,Iowa,600.75,18.75837802989415
KS,2015,10.14,109364176,0.6854001939978249,0.005157990652832,0.3745310249551747,0.305711178389818,14,126.16666666666669,376.5,Kansas,502.6666666666667,18.51019393545925
MN,2015,9.53,121228404,0.0,0.0,0.0,0.0,21,38.833333333333336,657.4166666666666,Minnesota,696.25,18.613186960577952
MO,2015,9.44,271981336,0.018420355155049,0.0145224233894184,4.5696738166829656e-06,0.0038933620918138,23,105.91666666666669,394.0,Missouri,499.9166666666667,19.421244004258913
NE,2015,8.91,101303132,0.03610387431326,0.0,0.0011427716293338,0.0349611026839261,25,80.41666666666667,481.6666666666667,Nebraska,562.0833333333334,18.43362788680611
ND,2015,8.75,124982052,0.9613779701391651,0.1068903958005134,0.185056772653188,0.6694308016854637,32,41.75,695.8333333333334,North Dakota,737.5833333333334,18.643680700957407
SD,2015,9.47,7765008,0.0429615040134474,0.0,0.0026063001150337,0.0403552038984137,39,57.5,583.5,South Dakota,641.0,15.865138044828399
DE,2015,11.17,16363964,0.0,0.0,0.0,0.0,7,107.66666666666669,373.3333333333333,Delaware,481.0,16.610592158077893
FL,2015,10.49,447452640,0.0259290051237294,0.0,0.0021856731196063,0.023743332004123,8,345.8333333333333,40.333333333333336,Florida,386.1666666666666,19.919081257676307
GA,2015,9.62,237095920,0.0,0.0,0.0,0.0,9,154.33333333333334,214.41666666666663,Georgia,368.75,19.28397534295843
MD,2015,12.07,73256420,0.1851985647486686,0.1850362060007793,0.0001623587478893,0.0,18,103.5,384.0833333333333,Maryland,487.5833333333333,18.10947644707204
NC,2015,9.37,215296560,0.0,0.0,0.0,0.0,31,136.5,262.5,North Carolina,399.0,19.18752698450142
SC,2015,9.58,119395996,0.0,0.0,0.0,0.0,38,178.66666666666666,197.16666666666663,South Carolina,375.8333333333333,18.59795622402213
VA,2015,9.31,139591904,0.5370916089067974,0.3928802324857113,0.1441437184396995,6.765798138653757e-05,44,101.16666666666669,347.0,Virginia,448.1666666666667,18.754233752341474
WV,2015,8.11,265079380,0.9907774148272138,0.5948691408994184,0.3798266037307471,0.0160816701970482,46,72.41666666666667,410.75,West Virginia,483.1666666666667,19.395539886265013
AL,2015,9.33,257767168,0.4493624477586023,0.2615878227719216,0.1440311613277504,0.0437434636589302,1,173.83333333333334,202.25,Alabama,376.08333333333337,19.36756728582068
KY,2015,8.14,305709188,0.9553306129034744,0.8815112207350618,0.0641134014686524,0.0097059906997602,15,103.91666666666669,358.5833333333333,Kentucky,462.5,19.538144842019477
MS,2015,9.53,100682732,0.5648851148851148,0.0821273964131107,0.1438466295609152,0.3389110889110889,22,198.33333333333331,180.41666666666663,Mississippi,378.75,18.427484863341974
TN,2015,9.3,151908132,0.0631130379612985,0.0490472665750237,0.0104874695992386,0.003578301787036,40,121.66666666666669,297.4166666666667,Tennessee,419.08333333333337,18.83878650135358
AR,2015,8.19,114348776,0.8028156108376382,0.0013661961464105,0.7747030645154022,0.0267463501758254,3,154.66666666666666,277.1666666666667,Arkansas,431.83333333333337,18.554763774396765
LA,2015,7.65,225195728,0.8809224469405674,0.0177416058615156,0.7252755154561144,0.1379053256229374,16,248.66666666666663,126.33333333333331,Louisiana,375.0,19.23248048424526
OK,2015,7.9,166504200,0.9536155755880322,0.004318784929617,0.713964657951589,0.2353321327068261,34,163.33333333333334,284.5,Oklahoma,447.83333333333337,18.930531092291847
TX,2015,8.7,973544424,0.9449771424947732,0.0260773218598141,0.5197299884912874,0.3991698321436717,41,242.33333333333331,154.83333333333334,Texas,397.1666666666667,20.696454015017334
AZ,2015,10.34,200804648,0.2383226590106007,0.2378176314695489,0.0001607643940968,0.0003442631469548,2,260.75,148.16666666666666,Arizona,408.9166666666666,19.11784309292431
CO,2015,9.94,149653200,0.9603816744658454,0.1263664217643113,0.6152891457097002,0.2187261069918338,5,28.166666666666668,555.6666666666666,Colorado,583.8333333333333,18.823831175261894
ID,2015,8.09,7462840,0.008810743422625,0.0,0.0076997112608277,0.0011110321617972,10,50.75,508.5833333333333,Idaho,559.3333333333333,15.825446596784145
MT,2015,8.9,72542020,0.885397932634062,0.6843731457033511,0.0513062961023429,0.1497184908283679,24,19.0,642.3333333333334,Montana,661.3333333333334,18.099676538136585
NV,2015,9.48,59008056,0.0209248524862883,0.0,5.198721114605807e-05,0.0208728652751423,26,191.08333333333331,256.3333333333333,Nevada,447.4166666666666,17.893184534921815
NM,2015,9.62,99399320,0.9855201471722748,0.133439256166422,0.5360818778274548,0.3159990131783978,29,88.66666666666667,361.0,New Mexico,449.6666666666667,18.414655830557123
UT,2015,8.54,134752784,0.97655085829608,0.3179899953457629,0.4509711319965113,0.2075897309538057,42,46.583333333333336,523.8333333333334,Utah,570.4166666666667,18.71895242802233
